count,class,tweet,label,prompt
3,2,They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: They love me at the place I bring my car to.....I don't know why Spanish men love me... sometimes I do look like a guala though Lol </prompt>"
3,2,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys.",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys. </prompt>"
6,1,&#8220;@_tellmeboutLOVE: Gave that bitch a bib since she wanna act messy&#8221;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: &#8220;@_tellmeboutLOVE: Gave that bitch a bib since she wanna act messy&#8221; </prompt>"
6,1,U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet </prompt>"
3,1,Paula Patton pussy got a nigga on stage on his knees talmbout he gotta get her back tonight,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Paula Patton pussy got a nigga on stage on his knees talmbout he gotta get her back tonight </prompt>"
3,1,"Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me </prompt>"
3,1,"Lil bitch coulda let me go, I was right by my house !",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Lil bitch coulda let me go, I was right by my house ! </prompt>"
3,1,RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE </prompt>"
3,1,I have officially earned my right to bitch about things for the next two years! Yay!,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I have officially earned my right to bitch about things for the next two years! Yay! </prompt>"
3,1,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514;",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &#128514;&#128514;&#128514; </prompt>"
3,2,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe </prompt>"
3,1,I know bitches who sell pussy for 3.5's,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I know bitches who sell pussy for 3.5's </prompt>"
3,1,I tell a bitch I don't love shit fuck somethin,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I tell a bitch I don't love shit fuck somethin </prompt>"
3,1,RT @GorgeousCamry_: &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @GorgeousCamry_: &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy ! </prompt>"
3,2,I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP... http://t.co/tLec4vKUYd,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP... http://t.co/tLec4vKUYd </prompt>"
3,2,Did the Italian bird just call Janet a calzone? #UNCLEtweet,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Did the Italian bird just call Janet a calzone? #UNCLEtweet </prompt>"
3,1,The majority of you hoes think your shit don't stink.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: The majority of you hoes think your shit don't stink. </prompt>"
3,1,"And if u aint a ho, GET UP OUT MY TRAP HOUUUSE!",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: And if u aint a ho, GET UP OUT MY TRAP HOUUUSE! </prompt>"
3,1,"Yeah right, yeah right, this guys a faggot.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Yeah right, yeah right, this guys a faggot. </prompt>"
3,1,RT @JamezNate: You're a bitch and nobody likes you,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @JamezNate: You're a bitch and nobody likes you </prompt>"
3,1,Females so dirty bro real talk you gotta play these bitches now day because if you don't they still gonna do it to you,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Females so dirty bro real talk you gotta play these bitches now day because if you don't they still gonna do it to you </prompt>"
3,0,"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh </prompt>"
3,1,"aaahhhhh my internet has died, for the whole weekend I'm told, just in time to teach me the true spirit of christmas. fucking cunt.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: aaahhhhh my internet has died, for the whole weekend I'm told, just in time to teach me the true spirit of christmas. fucking cunt. </prompt>"
3,1,I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit. </prompt>"
3,2,RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5 </prompt>"
3,1,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; . </prompt>"
